,MedInc
8859,2.9107
9586,2.5580000000000003
7289,2.5352
2797,2.2574
20356,6.1306
5227,1.1346
6335,6.2517
17978,3.0079
7905,6.5515
2352,2.7404
6677,3.0096
17781,3.2222
13454,4.2121
2709,2.1792
18766,3.9762
6437,4.7330000000000005
6689,3.1729
10100,4.7446
9417,6.4752
3518,5.1068
15014,3.7368
17399,1.8633
450,2.1907
16881,6.2306
2039,4.0027
16534,3.375
17826,5.7695
11442,6.0494
1069,1.1019
4479,3.5769
12097,2.5379
2715,3.6597
7054,3.7969
798,3.9338
9465,2.9243
18055,11.2463
17293,5.3963
14657,5.25
18139,6.3052
14475,6.5382
7461,2.1641
2747,6.2715
3552,6.1419
6810,2.34
20567,5.3064
15833,4.0
9351,7.1155
19355,3.9063
895,3.9909
2209,3.755
17199,7.9248
8371,3.7067
16599,2.2165
9841,2.4663
2760,2.0625
8108,1.9848
16919,3.9728
15568,6.1834
16661,3.25
1484,5.4482
12359,2.5489
460,1.4012
6290,4.6587
5304,14.2867
1645,13.2949
13499,1.9423
14803,8.7991
12346,2.5212
12640,2.1679
4816,1.8571
15034,5.4333
8028,4.1094
921,4.7478
5441,4.75
19508,3.4125
4696,3.1677
19441,3.5775
20370,7.0504
16598,3.23
7551,3.1964
17905,4.2273
15644,2.565
111,2.6429
6234,4.6312
8965,4.056
13519,4.4367
6161,4.4653
12834,3.1942
10988,5.2998
2099,1.5174
3194,2.6477
15557,2.7216
9058,3.4327
16112,3.875
2104,1.7083
11972,3.0909
18088,8.0158
2059,3.0139
16600,1.6303
560,2.6833
4532,2.2788
16710,2.9375
8881,4.1827
13978,3.9028
16912,12.6417
17058,3.5322
12674,2.9647
8337,3.775
836,4.3875
8823,1.7558
8038,7.6526
4631,2.2094
10061,3.5417
20545,3.7452
14992,3.5938
2077,2.9306
20317,1.6038
12718,6.8469
6963,4.375
4041,7.138999999999999
12748,4.6127
14819,1.6094
18756,2.0391
16595,4.3015
9880,2.3087
14434,3.0293
12815,2.6745
4761,3.0856
8321,2.0
6720,10.7397
17232,2.875
11660,4.4583
3121,3.1755
8338,5.5787
6876,2.4931
2432,2.5562
6849,4.7569
8007,4.125
12266,2.0154
15096,2.9097
7380,2.5833
5927,3.5603
1737,3.3125
16434,6.4562
16708,4.0403
4576,2.4632
15820,2.1289
1424,1.3894
13581,1.3571
8142,4.4196
4786,3.1731
844,6.5116
13427,2.9112
11900,6.6635
12734,7.8031
19367,2.3611
4834,2.1518
2400,2.2202
9608,1.7679
8895,3.6769
12195,2.6949
14667,4.2098
1243,2.2754
102,3.125
3871,2.875
8948,3.0476
957,6.4994
3563,5.5126
161,3.0149
16024,5.2088
379,2.4962
19815,1.8163
10143,4.9743
10228,3.3472
19380,1.8625
3118,1.8984
12379,2.5477
18180,3.0047
16162,3.5833
13096,4.15
2144,2.785
20610,1.3631
397,3.8672
5580,3.5473
479,2.5652
1444,4.4536
7772,4.9732
4030,3.1887
8493,2.9559
4249,3.6974
15643,2.5603
2472,2.4474
6754,3.75
4591,1.2254
18854,3.4519
1450,6.1436
6233,3.2083
1906,4.3333
13314,1.9236
6795,2.7036
13353,5.0431
12105,3.175
19547,1.59
6819,3.0125
1230,1.625
20239,3.0089
10631,7.2074
16566,5.75
3073,2.3125
3496,4.9323
7941,3.0405
912,5.8325
12917,4.6302
3366,3.4643
17594,3.625
3540,3.5497
9442,2.3818
6569,4.5
3941,4.8333
3264,3.8333
10572,5.928
8322,1.2455
15549,2.5331
5758,3.6354
7784,4.023
5023,4.8125
4350,8.5842
3280,2.0417
5408,4.0231
4947,1.1563
8352,4.2099
10461,6.0873
18117,6.3923
7231,2.6
1726,0.9797
11653,3.8426
7039,3.5583
6988,2.824
979,5.5
13803,4.1083
15357,2.5872
14357,6.9322
691,4.1042
19013,7.1053
10911,3.775
18666,4.2898
3783,2.7708
20034,1.6146
5729,3.5781
4328,3.2426
14039,1.0353
19772,2.2292
20049,2.3516
14359,7.2758
12424,2.0871
1335,4.1016
17789,3.7143
572,3.567
15521,2.1786
9605,2.7344
15863,4.119
11077,3.825
3676,2.6667
16068,3.7361
2992,1.6522
8452,3.87
2496,1.947
17375,3.6212
16156,3.0278
19077,3.5625
494,9.3959
10609,7.2118
4929,1.6731
4330,1.7542
2735,1.1707
4488,2.0885
3804,2.9219
14652,2.3578
3566,4.1023
10553,8.111
5697,6.6277
13716,3.2105
16757,3.0546
13873,3.7917
7256,3.6583
17010,4.8047
19858,2.5743
8552,2.425
17423,3.0352
7753,3.1369
18725,3.0
4024,3.1923
15604,6.6361
7530,3.119
13174,2.2132
10554,5.8399
13113,4.175
18926,6.4232
16346,4.9861
2674,3.3472
2347,4.2066
13799,2.9479
9307,2.8903
2874,1.365
16148,4.1856
9875,2.7708
175,2.1563
3596,6.0965
10749,13.1738
7582,2.6165
16365,2.7981
11589,5.1061
10813,2.7543
1453,4.7891
14253,1.7075
12746,2.6623
11414,7.0907
8975,4.7031
16924,3.6811
10156,5.0258
5473,3.5234
9542,2.4964
12353,3.1493
17296,3.9659
19699,3.8534
12507,3.0938
18324,5.9277
8631,7.2651
8286,4.1765
19519,1.2902
1853,2.5795
13280,2.7159
16258,2.3056
8793,10.898
13357,2.8281
11695,6.6704
1064,1.8095
9013,9.1228
5893,3.2112
3839,2.6364
17095,3.929
1183,3.2833
4166,1.9355
2297,1.2716
12959,2.8226
1380,5.2015
8205,2.0156
11570,5.8362
6030,1.6006
5151,1.2091
19828,3.3869
9104,4.0945
8240,1.6178
2653,2.3571
14716,7.916
13072,2.5
3883,5.5209
11304,4.5052
8122,1.6792
17046,5.6038
18330,8.7051
12992,5.2586
977,10.9506
4014,10.9201
1152,2.1467
7840,3.9333
8599,4.9375
340,1.325
7249,2.8155
15555,1.875
17785,4.1615
5909,3.6726
20046,1.6812
4903,1.4464
20138,2.6991
18948,5.4399
9765,4.7891
9239,4.475
9110,2.3958
7770,4.0517
4654,3.375
14391,4.05
14931,5.6631
12196,9.4356
1720,3.911
7175,2.4375
4716,3.1475
20431,6.2893
6850,3.2875
1298,2.6364
19879,3.1111
14352,2.9735
1246,3.017
9456,1.4952
10424,5.3705
18043,10.0187
4999,2.5848
19739,3.0833
18610,5.2417
8613,6.5755
7512,2.4271
10048,3.6563
12486,1.4301
11481,4.6649
17680,5.3363
4218,3.6181
11311,4.875
15004,2.8306
10739,7.2988
19696,3.2465
11421,6.3749
20104,2.0057
5785,3.9054
14969,4.3088
3442,2.2019
11916,2.4408
16969,3.1842
6376,4.1797
4026,6.1274
5323,4.1141
6990,2.5686
19808,2.9828
16561,4.15
11697,8.5621
2053,1.7986
12221,3.0043
16006,6.2561
7043,2.4926
12315,2.5625
16703,4.6167
11699,2.8649
8985,5.3359
12279,1.4063
1129,1.8125
12802,1.0467
6461,3.8646
1923,1.7222
15232,10.156
13843,3.125
10855,3.3409
18113,6.082999999999999
614,2.2
4644,2.8202
1154,3.9028
6999,3.225
9884,3.4239
16402,6.0582
1072,2.575
5490,3.8068
13676,1.9821
16177,4.2708
8059,2.3041
12078,3.55
6002,2.9388
7157,3.1895
1395,4.0154
16521,2.6053
10823,0.9702
14579,5.0465
46,2.026
12907,6.2817
17027,6.1004
8603,5.5771
5783,3.1435
9043,4.6629
2268,2.9506
959,4.4087
15402,1.9571
4952,1.6955
18727,2.0258
17306,2.7275
3205,2.6145
14319,0.9589
15075,3.0189
19497,3.9844
15247,2.7348
7653,3.1667
5933,6.1321
10188,3.141
10874,4.65
3568,4.8929
11957,2.3851
4611,2.0185
15215,5.9094
19006,10.2264
5562,2.6546
5718,3.5777
10660,4.0
17098,7.1088
3982,5.1529
3129,4.25
9112,4.9904
17961,6.4095
15930,4.1071
15237,4.4375
20040,2.975
17231,2.6205
15894,2.8603
15361,4.5764
1782,0.9687
16511,3.4009
18071,9.1569
2565,3.1711
6613,6.4223
16780,3.3906
5668,3.3397
16552,4.0208
18752,1.6429
309,2.0556
10515,5.9088
12278,3.125
13049,3.6817
14574,3.7963
15461,4.2826
15583,2.1797
12420,2.2989
995,4.8624
5119,1.3096
2999,4.0631
18497,3.2614
9005,6.4018
6589,6.987
10936,3.0833
19711,2.3963
2426,2.2206
14140,2.0077
17237,3.8456
15943,3.6667
3739,2.9327
2846,2.947
8256,2.1378
3420,3.2865
9367,4.7344
18053,10.7582
18174,7.1273
9201,2.6071
20566,4.3487
2796,2.0357
16495,2.9083
14054,1.95
7659,4.0219
5486,3.8935
15037,8.093
15068,3.7019
10924,3.75
11397,5.4286
2338,6.1133
15754,3.0409
17479,1.24
9314,3.2462
16486,2.9875
3432,2.9519
18675,6.0281
10590,5.1299
13475,4.4034
14823,1.4844
18529,2.1553
18230,3.4375
660,3.5547
12312,2.9167
15406,2.9875
5700,4.4083
17543,2.8167
14040,2.1937
17432,3.1442
1955,2.6392
16064,3.6859
7762,4.2679
7217,2.6042
18796,2.2583
3652,2.825
8972,4.5982
15843,3.0833
3035,4.4125
19092,6.204
16418,2.9531
316,1.5809
1699,5.5
10398,5.9339
9382,10.0791
19216,5.3409
4257,1.845
15462,3.625
17861,6.6176
11139,4.8438
19559,2.1779
15395,4.9335
18819,3.8826
8307,5.1815
2376,1.7132
15087,4.2586
5792,3.0206
14213,3.625
2421,3.7813
1005,5.7068
219,2.875
2925,1.6797
14884,3.7583
16272,2.8705
811,3.2857
13108,4.7557
3836,5.0
16908,12.4291
4916,1.75
3946,4.0909
17096,4.2232
16435,2.0625
11339,4.1577
10173,4.1287
1878,2.83
10889,4.5757
4223,3.575
13057,4.4519
961,6.1770000000000005
5524,4.3438
18789,3.3005
12233,2.4554
15983,2.5933
16054,4.4094
6291,4.7589
19866,4.5938
18629,6.4517
20580,2.8365
4815,2.0817
15923,3.6719
12966,3.2444
9939,7.5197
19138,4.6324
9355,9.5551
15990,4.4312
5239,0.8478
18932,3.3281
16680,4.6776
9430,2.3482
15342,3.676
8532,3.6486
7029,4.1711
20004,3.9
8413,2.5547
14622,3.7381
10440,4.3897
8977,2.9213
4965,1.4639
17189,5.3951
18546,2.5067
19509,2.1036
10169,9.7956
12671,3.363
973,3.1127
9111,3.7344
2233,4.2071
15582,2.4744
7845,3.1012
7771,3.7383
18412,2.875
5230,1.5132
10011,4.0333
13356,5.5677
1676,2.694
18487,5.1519
12382,4.0079
15608,5.5164
13082,2.6635
15897,3.6607
5187,2.6458
6491,3.994
19823,2.6445
13714,3.2708
14877,1.8417
20337,5.687
12873,2.3683
16620,3.7738
13025,3.4896
18857,1.5923
15939,3.8643
16972,4.2955
15350,4.1713
1130,3.0
5877,3.2015
19501,2.1528
9026,8.0144
4370,5.4122
5859,3.7411
15693,15.0001
4923,1.4792
17100,5.9285
13546,2.0583
19709,2.0978
1200,1.91
1867,2.625
16948,7.3081
2545,1.6369
19740,3.1361
1504,5.5777
8737,4.1406
3646,2.5833
19738,2.6352
5406,3.125
7446,3.7361
2311,5.0941
16290,1.1964
9567,2.2222
10151,6.3489
8677,5.5538
2260,1.3385
18048,6.131
4657,1.5882
8085,3.4808
12850,2.7009
2900,1.4779
16937,3.162
3975,5.0309
7652,4.35
4603,8.8062
15658,1.8068
17172,7.8633
2094,1.4766
19977,2.3937
5185,2.0
14041,2.4167
2492,2.3026
7768,3.7969
8772,5.0951
20377,8.7657
1455,3.6133
2354,4.0993
13369,5.9369
2327,1.7969
11170,4.9219
20162,2.4659
9761,4.4209
17363,1.7431
9548,3.1111
7072,3.488
11899,7.6632
4489,3.2125
16674,5.9676
18994,5.1534
17931,3.2813
3969,4.2330000000000005
15377,4.5391
5374,3.4063
13877,1.6784
20368,2.8958
2247,1.7708
12456,2.6797
16891,5.7245
19943,1.9355
9545,2.8698
4395,2.6178
12184,5.3275
19825,2.75
13712,3.2368
3323,2.9934
15077,6.2787
1885,2.3281
7480,2.5938
6938,3.692
6667,3.4811
15233,11.1118
20031,2.2277
13810,2.99
18655,3.7083
574,4.7695
10998,6.9014
19418,3.3482
7782,3.2031
17767,2.2031
6247,3.5179
11681,2.8169
15026,2.6678
1913,4.0714
10066,1.3523
8431,2.6961
19695,4.3864
17846,5.6683
11197,3.475
1643,2.875
9007,7.6091
1707,3.8343
4138,2.9154
14353,2.6121
6204,10.1248
4349,7.1134
7264,2.6964
7436,3.3661
11013,4.275
18575,2.8348
7238,2.075
8805,15.0001
16654,2.6208
7991,2.3804
16821,5.4694
2737,3.0603
4793,4.2218
2020,1.3304
17840,7.8532
2391,2.0
10953,1.7019
18351,10.7237
9370,14.5833
3847,3.7171
19867,4.0144
11171,5.5486
3319,1.8704
13201,2.9107
20273,3.6875
4341,1.5685
4827,1.9531
15147,5.2614
4971,2.3309
16405,3.3882
3210,2.2333
2799,2.1
19455,5.1473
6929,2.5969
2362,5.4895
4002,8.3912
5855,3.7344
13801,3.7252
6218,3.2122
15578,3.475
1126,2.3403
865,5.6277
3271,2.4423
6655,2.4817
6848,3.7857
3376,2.6036
130,7.0548
8571,7.8924
5693,4.1667
14030,2.6742
17359,5.0639
12867,3.5403
138,7.0175
5559,6.3267
14502,5.417000000000001
6917,5.0861
19725,1.9797
1088,1.5863
2307,4.0196
15623,5.4378
9679,3.05
8835,5.5224
15104,4.0882
20078,2.6094
6546,3.5129
18235,4.3077
5903,3.6023
6627,2.3
3715,4.1429
6891,2.9130000000000003
10786,4.9125
2668,1.0
20241,3.2792
20584,3.3472
9745,3.3456
6575,5.9845
5545,4.6364
5062,1.4625
19791,1.9107
7819,5.1423
15832,4.7946
14559,3.7841
16857,3.1058
16236,1.7794
9037,3.46
10601,7.7589
7002,3.0491
19428,3.2447
2168,3.6522
755,6.8233
13038,3.7796
17161,11.3176
8558,5.0596
2549,1.9688
11745,6.4789
1755,5.5196
19482,4.5208
14683,5.9734
7704,4.0536
16564,4.3229
677,4.3971
14945,5.1098
2746,4.0375
19419,3.8864
12482,2.5821
16523,3.7546
5598,3.35
9956,5.5266
10929,2.2105
465,3.8594
12232,3.6806
4720,3.0862
11618,3.2465
18024,4.69
17217,2.6875
9514,4.0469
5782,3.3906
7962,2.875
129,6.0666
18370,5.7415
4505,2.02
4360,2.8942
7508,2.7269
18761,2.3287
10618,8.7974
16936,5.549
420,6.6828
12008,4.1865
11511,5.0476
3650,4.8703
8668,4.5817
11908,3.8618
13569,3.4906
17614,6.5858
17604,5.3955
2325,2.3381
9321,2.6036
9624,1.5938
17496,4.6957
5847,3.3205
15200,4.4766
13127,1.9485
16421,2.6563
13693,2.3848
15932,3.4769
441,2.2208
13000,4.2273
9047,2.4012
9085,4.5659
2383,3.625
2750,2.5769
5396,4.0781
12087,5.0346
19932,5.4337
15445,4.5764
10117,3.7933
4639,1.4680000000000002
7190,2.5962
18150,3.16
13989,2.1522
16982,5.5381
15229,5.8661
2524,3.25
16019,10.7309
6449,5.2249
5175,2.2946
1789,3.05
19674,4.6635
19429,3.4167
7471,2.7734
16199,1.7212
3489,3.5714
5900,3.1823
20211,5.5048
17567,2.5804
5148,1.1557
10276,3.1667
5005,3.1548
6294,3.7917
4390,2.625
14763,2.0734
5330,3.7549
655,2.6101
6921,6.2319
7517,2.5521
2580,3.9792
11744,5.1721
15636,5.8660000000000005
16638,3.2112
1897,2.0938
17158,11.9666
19427,2.25
4605,15.0001
8541,4.2454
14940,5.2489
12200,3.6273
6448,6.0878
359,5.5701
10615,6.7962
15492,3.775
8396,2.2297
13747,5.5875
18255,6.2884
16027,3.2448
13187,3.7802
3374,4.81
4440,2.6806
17481,6.5173
11408,6.1092
3628,3.725
6656,2.6038
6784,4.9676
5317,5.1999
10632,5.409
7123,4.2437
8704,5.3131
7087,3.275
16842,5.747999999999999
15296,3.0306
3497,4.9955
1959,3.6406
6338,5.5469
20565,2.4167
11980,4.8371
6883,2.629
7655,4.1292
18937,5.2523
19587,3.9688
2298,3.4279
10692,2.7634
1415,6.1922
7763,3.6389
3539,4.6625
8336,3.2206
1363,2.0523
9874,3.5
18310,5.2803
12808,2.1889
6312,3.1979
2529,2.1
18653,3.6619
15278,3.2984
1432,4.45
5294,7.1674
13362,7.7197
13813,3.175
2505,2.8182
14880,2.24
2958,2.6875
19664,3.5547
6127,3.3625
15382,3.8547
2526,2.165
16810,3.5039
18320,6.7257
9119,3.9936
6881,2.3424
15862,2.8679
9439,1.75
14370,3.2361
20268,1.6953
17659,4.1554
5057,1.4589
12189,1.9194
1615,6.5814
13518,2.5902
13397,2.9386
5840,4.1731
12113,4.7877
11222,4.375
11778,6.0097
10342,5.2541
4385,2.3816
5457,2.2880000000000003
11734,2.5373
8882,11.7045
4235,5.8659
11321,4.0955
18461,4.6458
9881,3.0
6251,4.119
2459,2.5921
7885,3.0989
8967,5.444
16383,4.4871
4692,3.4265
10071,3.5652
8554,5.25
20272,6.4522
1986,2.101
14180,3.1923
16848,4.7
9115,5.9508
7540,1.5161
10056,3.1094
16081,4.5744
11844,2.6458
8066,4.3125
2757,2.1776
12667,3.0625
3106,5.5773
2458,3.3214
17666,2.7031
18271,5.0222
2499,1.7184
13953,4.5972
2952,3.0208
11188,2.4942
1426,5.7295
20278,5.0016
17182,7.2929
13392,3.1458
15926,5.0224
17933,2.3713
11674,3.4167
12753,3.7569
8542,2.65
20039,1.975
8868,3.6964
9126,3.86
15490,2.3267
19585,2.3906
182,1.9028
12019,4.9984
19066,3.5982
19921,3.925
2484,2.7461
19861,1.4432
8899,3.1563
6502,2.7254
16578,3.0865
14071,2.4821
18976,4.0905
11163,2.2401
3510,3.6989
4032,2.8528
436,1.6971
14132,2.3886
8639,6.822
18282,12.367
4175,2.7708
10162,6.2556
3251,3.05
13236,8.6573
3104,3.0687
19362,3.3125
2702,1.7411
11092,3.7604
13907,2.4828
3159,2.6302
9576,2.0066
8836,2.6713
17637,5.0062
7739,4.2594
9102,3.9766
10375,7.7814
6046,3.15
6075,5.6015
5259,13.947
17579,2.7153
15878,2.5809
326,1.2625
4876,1.2989
19459,6.8654
8562,5.2338
16841,6.7206
1938,3.2964
6302,2.625
8753,3.3565
17952,3.7813
8700,3.6169
7511,4.2768
6194,5.212000000000001
18849,1.7448
18687,3.934
10157,6.0076
12454,2.1782
7773,5.1187
5471,2.2643
6067,5.9716
8366,2.6734
1842,5.5357
3660,3.6591
523,2.6411
8083,2.4286
12121,2.1574
14351,2.8043
15792,1.375
9413,6.3066
6649,2.2095
4907,1.4524
17487,3.0773
12910,3.0348
5372,6.2895
151,5.3509
8770,5.0254
11518,9.8177
6417,3.1304
15991,4.0089
6,3.6591
5346,4.5833
4321,3.8472
9598,2.355
13651,2.7002
4539,2.75
13058,2.9452
17066,2.56
2493,2.293
19121,3.7917
14257,1.7402
15697,10.7097
13,2.6736
5265,8.565
10741,3.5682
15321,4.0109
19785,2.125
4555,1.7395
5251,7.8426
14714,3.0035
13422,4.2429
5412,5.1708
7258,1.7679
8594,5.5335
13239,6.3842
541,3.75
4354,8.943999999999999
10990,3.3047
20289,3.6597
834,3.2386
12803,4.6625
19271,4.6792
5502,7.5426
18836,1.8694
5264,11.2866
582,6.187
6284,4.7917
7483,2.1964
15840,3.95
12281,2.3977
6256,2.7361
16361,3.2788
1378,3.6523
1423,2.3462
13481,1.6977
11551,3.3438
12905,2.7079
5777,3.5417
18559,4.5
5467,3.0682
20421,8.1397
19593,2.6619
15940,4.8214
12261,2.535
10072,0.9283
7901,5.6917
19388,2.5655
19974,2.8906
20099,1.625
14315,1.2188
1350,4.0767
8496,3.285
4474,3.2031
16449,2.125
12483,3.358
17378,4.125
18603,7.1366
19080,3.1375
11243,4.3636
19181,4.6957
12049,2.4861
8906,3.5076
13449,3.8531
9955,6.0266
10091,4.5461
18481,5.5936
2249,5.4513
9134,4.8667
1250,2.875
4101,7.7112
9278,3.8068
6217,4.7708
6001,4.2143
19032,5.9441
12331,2.3382
11502,6.0102
20120,4.4231
3818,3.915
17205,2.5139
8518,5.1669
730,4.0588
11867,3.4844
14729,4.4583
14909,4.9962
18035,5.3911
11034,6.58
1650,4.1483
9245,1.8444
17126,3.2642
4918,1.6221
19325,3.7143
17226,6.7449
13496,2.1935
4191,5.2049
3253,2.2167
14196,3.2596
8544,2.7981
17036,4.95
17152,5.2391
9466,1.9213
181,1.9375
11628,3.8792
929,4.9118
14860,1.6806
20336,3.9699
9238,4.277
562,3.9632
20445,5.4493
10509,6.8007
17689,3.925
13962,4.9643
3916,4.8295
19115,4.0703
5925,5.5423
14747,4.087
20123,2.2222
1516,5.0255
11669,3.4306
18181,4.6957
16166,3.7167
13556,1.5208
8152,5.1993
2878,0.9951
3573,7.2772
12020,3.6979
3605,6.5268
18684,4.6611
7083,4.4118
12206,4.8083
16946,6.1349
13384,4.8889
18046,9.0704
3383,4.4375
4254,2.6458
15749,3.3679
16181,1.2904
16637,3.587
18123,4.7235
6538,3.0536
18212,4.2188
1801,1.9224
9407,6.7546
4844,2.025
7857,2.8906
11887,2.0436
10092,3.46
19071,5.795
11219,2.9231
15209,6.1949
5006,2.4022
15550,2.2
7930,3.3438
12367,3.5223
3244,3.5313
2218,5.3241
6391,15.0001
4407,2.6442
64,2.5938
11055,4.575
5033,1.6477
3980,4.3125
9744,3.2652
20183,4.0
9985,1.9925
4755,3.6373
18288,7.8177
19762,1.9773
14303,2.1199
3135,3.4338
4217,4.4094
5531,4.6176
19757,2.035
3709,2.4375
10405,10.9704
10746,4.7024
17779,4.5533
2895,1.1638
9988,3.7585
1705,4.4387
17678,4.5208
3738,2.9982
439,2.5682
11991,4.0833
4075,8.2954
1803,4.2895
8618,6.4242
20587,1.5208
14119,1.6034
14482,10.7721
18422,5.9359
1797,1.7727
5074,1.825
9565,2.0179
13645,1.4511
20448,5.8133
621,3.7159
3920,4.175
17890,4.7049
6829,4.5446
16820,4.6452
17834,6.1256
82,1.5208
18169,3.9038
16531,7.3718
10672,7.5674
5003,4.2554
16879,4.375
9734,4.1696
8458,4.1
6254,3.9803
17227,2.8
20187,5.215
3684,3.1563
4145,2.7012
19485,0.9336
10852,6.6369
6566,5.0953
14568,3.5078
11670,4.5
1096,2.8306
5182,1.6333
14866,2.5658
4011,5.4847
4399,2.4429
12701,2.0471
9137,5.9171
1601,2.7411
16050,3.275
13131,2.5727
6173,4.5078
16622,2.8173
8285,3.875
3449,4.2330000000000005
18080,12.2145
17053,6.1244
18915,1.756
371,3.1458
5140,1.6027
10431,3.2232
3926,2.5739
1073,4.3309
20052,1.881
13182,3.851
15394,3.1272
4273,1.6331
9017,4.5333
5724,8.1657
11526,1.8015
9505,2.6275
1067,3.4191
8197,3.4211
10435,4.0647
7675,4.8542
11438,4.0229
11202,1.5903
19891,1.5321
17192,2.4717
18639,4.8269
11823,2.75
12022,4.2985
15437,4.4844
16940,9.3694
20486,5.0962
16417,1.6458
14846,4.069
7359,1.4167
5951,4.3145
3598,6.155
2447,1.8878
11812,4.3553
16018,5.9245
14003,1.4
2896,1.4125
19662,1.7227
6758,5.2131
11746,8.4882
6383,4.5625
20119,2.4
5173,1.8798
782,4.3456
17080,4.5568
14137,3.1719
18794,2.125
12371,7.6281
6701,3.1033
3639,3.8083
5530,6.2022
5267,8.2934
5889,3.5637
12711,2.5363
17910,4.5625
20540,3.1908
19852,2.0216
14164,2.0284
5857,3.138
2741,2.8025
13937,2.875
19916,2.0714
11634,3.2933
6563,4.9312
8490,1.7714
6031,3.2481
16004,6.5372
12901,2.2574
8043,3.8646
15630,2.8229
6053,3.4464
12772,1.9412
4322,3.8141
17764,2.5551
7833,2.9531
18875,5.8171
14465,8.1844
11505,5.4011
13185,5.1165
12489,1.2209
1898,1.9851
7244,2.7311
18993,3.4741
2768,2.7
10027,2.3125
10986,3.4152
5448,3.6611
2241,5.6445
11524,5.2589
16760,4.2472
9681,3.0921
13566,1.9832
7598,2.4632
5220,1.25
19037,3.2768
10722,4.1944
10629,7.3518
893,4.6641
17529,2.0972
9658,1.6607
5642,4.5074
20103,3.5714
17153,8.6963
5561,2.1875
514,12.3804
659,4.0208
13464,2.1856
14436,2.1357
1397,5.0172
1076,3.1125
13858,4.7361
12180,2.1484
14967,4.0357
11751,5.1857
15761,2.879
1503,2.85
9056,3.7804
6070,6.9754
7124,5.3184
18408,5.0772
8943,6.1014
1991,0.9513
18374,5.8904
1819,6.2712
13775,2.5172
11044,3.6953
9751,5.0162
13703,2.1071
9893,2.9643
7082,4.2708
3814,2.1974
15838,3.5114
1678,5.0969
14907,4.1958
14414,4.1652
14343,2.9422
4412,2.1108
13620,1.8463
1813,2.7628
4822,2.1162
10851,3.1667
13011,4.4609
10044,3.67
15111,4.3952
10900,3.2104
4801,2.2368
6759,4.0556
3306,1.7273
13260,3.875
14881,4.125
1136,3.0660000000000003
4435,2.2907
15098,2.136
7125,0.4999
7279,1.6667
20620,4.5625
4309,1.676
9920,5.3017
10083,4.7917
6237,2.067
16249,1.6944
19494,3.0721
12423,2.9286
724,3.125
10891,2.3333
5261,8.1888
272,3.7262
8411,2.8462
14835,1.8112
19417,3.2391
39,2.5898
4276,1.625
6354,2.5275
9859,3.0380000000000003
6164,3.2969
5699,4.4821
14637,2.3599
12235,3.2371
9812,4.0154
5195,1.7262
6890,3.756
14484,8.0639
6248,2.8333
3156,1.8636
3523,5.4065
3098,2.8
7781,4.1387
15252,4.125
571,3.2689
13062,5.31
4059,2.9352
12127,4.1482
7284,2.125
13251,2.6929
6775,3.4018
6919,10.8034
9240,4.5347
6009,1.9937
17134,5.6234
9489,2.125
4721,3.825
6762,2.7816
832,2.652
13091,5.0622
11688,2.735
20044,2.162
17879,2.9706
2452,2.5033
2000,2.5045
3538,5.5433
6329,5.6716
9606,2.1838
7737,2.9205
19831,2.0729
2905,3.0
10418,4.0294
5804,0.8185
4048,9.2189
16878,4.652
16753,4.5341
4415,2.935
10108,4.3426
18038,9.3834
8635,8.0015
14556,7.6348
8103,3.875
19538,2.6964
1546,6.3325
16803,4.9236
16179,0.9365
14993,3.0588
15507,4.3846
4015,8.4196
16579,3.5789
17280,2.303
14487,5.1023
18606,3.9423
11828,10.9891
8857,5.7762
5975,2.8818
3019,4.15
17254,2.16
9916,4.1862
4180,2.8194
8218,2.0675
5905,3.4821
15502,6.3373
12054,2.316
10542,5.5507
20471,5.6385
13192,3.7083
18322,6.6354
4858,2.087
8806,10.0973
5031,3.0833
5508,4.3333
19205,1.7
4301,1.8056
11656,4.0156
1289,3.1728
6980,6.0648
19498,2.1969
10365,4.0221
8489,2.3043
14708,5.5
14296,2.2429
18027,6.0358
20130,3.3152
17760,4.6333
9594,3.2852
516,8.1194
12860,3.6484
7177,3.75
16469,2.2188
3532,5.634
14464,5.9359
8945,3.7727
16280,2.1705
8890,3.3266
14486,12.4429
11359,2.1838
9193,2.3482
5577,4.9196
8270,2.7212
1120,2.3068
16869,5.7398
8743,4.8438
13975,2.6071
10693,4.8611
8645,5.2319
20534,1.7257
5731,5.9199
19351,4.0781
4886,1.3134
14095,1.3448
187,1.8854
7428,2.295
20524,4.106
17034,3.6111
17260,2.6983
9641,2.2019
10148,9.5561
19871,1.2634
13972,2.7375
16743,4.5417
20066,3.212
18443,5.1663
867,6.5615
4750,2.532
11546,5.3559
13271,4.3958
17077,5.1654
14948,4.6667
9249,3.8257
8379,3.95
14534,4.2109
16715,3.7672
7073,3.4886
3117,5.5551
7331,3.0398
11690,2.95
10933,3.9659
4872,1.875
6825,2.6884
20181,2.475
17279,6.8927
702,3.8958
10879,6.1966
2877,1.0648
10809,2.6221
7328,2.2422
15969,3.4773
12044,4.0556
20102,1.675
3475,7.0598
14769,3.75
10577,4.9079
9304,3.18
9933,3.3977
13653,2.8281
1933,4.1163
18018,5.0863
4140,3.7813
16305,3.5982
5326,2.1875
8047,2.7260000000000004
1304,2.5495
2396,3.0729
9984,4.65
15411,4.125
11255,2.582
1848,6.3669
6528,3.023
6093,4.2454
8112,3.0135
17307,5.759
