,Latitude,Longitude
6876,34.07,-118.1
2432,36.65,-119.53
6849,34.06,-118.14
8007,33.85,-118.11
12266,33.75,-116.89
15096,32.81,-116.96
7380,33.97,-118.24
5927,34.1,-117.8
1737,37.97,-122.33
16434,38.09,-121.23
16708,35.18,-120.57
4576,34.07,-118.28
15820,37.75,-122.42
1424,37.98,-122.03
13581,34.12,-117.28
8142,33.83,-118.11
4786,34.03,-118.32
844,37.58,-122.07
13427,34.11,-117.45
11900,33.94,-117.37
12734,38.58,-121.34
19367,38.46,-123.07
4834,34.04,-118.3
2400,36.71,-119.25
9608,37.29,-120.51
8895,34.03,-118.49
12195,33.66,-117.28
14667,32.79,-117.13
1243,39.0,-122.13
102,37.81,-122.25
3871,34.21,-118.54
8948,34.02,-118.46
957,37.66,-121.9
3563,34.23,-118.56
161,37.8,-122.25
16024,37.73,-122.46
379,37.75,-122.17
19815,36.54,-119.28
10143,33.9,-117.9
10228,33.87,-117.93
19380,37.77,-120.85
3118,35.65,-117.81
12379,33.78,-116.46
18180,37.37,-122.03
16162,37.78,-122.5
13096,38.51,-121.3
2144,36.77,-119.76
20610,39.1,-121.56
397,37.88,-122.29
5580,33.83,-118.3
479,37.86,-122.28
1444,37.98,-121.99
7772,33.91,-118.1
4030,34.18,-118.53
8493,33.9,-118.3
4249,34.11,-118.34
15643,37.8,-122.42
2472,36.45,-119.86
6754,34.1,-118.1
4591,34.06,-118.28
18854,41.28,-122.45
1450,37.96,-121.95
6233,34.07,-117.95
1906,38.76,-120.02
13314,34.07,-117.65
6795,34.08,-118.14
13353,34.02,-117.62
12105,34.0,-117.34
19547,37.63,-121.0
6819,34.09,-118.09
1230,38.31,-120.55
20239,34.27,-119.28
10631,33.73,-117.79
16566,37.72,-121.45
3073,35.79,-119.23
3496,34.27,-118.48
7941,33.87,-118.12
912,37.54,-122.0
12917,38.64,-121.31
3366,40.31,-120.49
17594,37.3,-121.91
3540,34.26,-118.49
9442,37.72,-120.02
6569,34.2,-118.15
3941,34.21,-118.59
3264,39.12,-123.07
10572,33.65,-117.68
8322,33.95,-118.3
15549,33.11,-117.08
5758,34.17,-118.28
7784,33.91,-118.07
5023,33.99,-118.34
4350,34.11,-118.37
3280,39.08,-122.86
5408,34.03,-118.45
4947,34.02,-118.29
8352,33.96,-118.33
10461,33.46,-117.65
18117,37.32,-122.02
7231,34.02,-118.14
1726,37.95,-122.37
11653,33.85,-118.03
7039,33.95,-118.09
6988,33.97,-118.03
979,37.67,-121.87
13803,34.28,-117.53
15357,33.23,-117.33
14357,32.74,-117.21
691,37.69,-122.12
19013,38.36,-122.01
10911,33.73,-117.86
18666,36.99,-121.94
3783,34.17,-118.38
20034,36.07,-119.02
5729,34.17,-118.23
4328,34.08,-118.33
14039,32.75,-117.14
19772,39.94,-122.17
20049,35.97,-119.42
14359,32.74,-117.22
12424,33.64,-116.11
1335,37.99,-121.89
17789,37.35,-121.83
572,37.76,-122.25
15521,33.13,-117.07
9605,37.31,-120.46
15863,37.76,-122.4
11077,33.8,-117.85
3676,34.21,-118.39
16068,37.75,-122.49
2992,35.31,-119.0
8452,33.91,-118.35
2496,36.77,-120.41
17375,34.96,-120.42
16156,37.78,-122.49
19077,38.27,-122.49
494,37.85,-122.24
10609,33.68,-117.79
4929,33.99,-118.24
4330,34.08,-118.31
2735,32.79,-115.56
4488,34.05,-118.2
3804,34.2,-118.44
14652,32.8,-117.15
3566,34.23,-118.58
10553,33.64,-117.71
5697,34.24,-118.26
13716,34.08,-117.18
16757,37.7,-122.48
13873,34.39,-117.31
7256,34.0,-118.16
17010,37.53,-122.28
19858,36.35,-119.29
8552,33.74,-118.3
17423,34.64,-120.45
7753,33.91,-118.11
18725,40.58,-122.32
4024,34.18,-118.52
15604,32.82,-116.75
7530,33.91,-118.23
13174,36.72,-121.06
10554,33.63,-117.71
13113,38.4,-121.36
18926,38.08,-122.17
16346,38.03,-121.34
2674,33.04,-115.6
2347,36.8,-119.68
13799,34.55,-117.54
9307,37.98,-122.52
2874,35.37,-118.96
16148,37.78,-122.47
9875,36.62,-121.83
175,37.8,-122.24
3596,34.24,-118.49
10749,33.61,-117.9
7582,33.89,-118.24
16365,38.02,-121.31
11589,33.78,-118.03
10813,33.64,-117.93
1453,37.96,-121.97
14253,32.71,-117.1
12746,38.63,-121.37
11414,33.69,-117.98
8975,34.01,-118.41
16924,37.6,-122.31
10156,33.89,-117.92
5473,33.99,-118.46
9542,37.37,-120.75
12353,33.81,-116.54
17296,34.41,-119.53
19699,39.09,-121.62
12507,38.56,-121.43
18324,37.44,-122.13
8631,33.88,-118.4
8286,33.77,-118.15
19519,37.64,-121.0
1853,41.77,-124.21
13280,34.1,-117.65
16258,37.96,-121.26
8793,33.79,-118.39
13357,34.05,-117.62
11695,33.88,-117.99
1064,39.75,-121.85
9013,34.16,-118.67
5893,34.16,-118.31
3839,34.18,-118.43
17095,37.47,-122.24
1183,39.5,-121.52
4166,34.11,-118.2
2297,36.81,-119.76
12959,38.71,-121.3
1380,38.0,-122.09
8205,33.78,-118.16
11570,33.77,-118.01
6030,34.07,-117.75
5151,33.95,-118.27
19828,36.55,-119.39
9104,34.53,-117.98
8240,33.77,-118.19
2653,40.58,-124.26
14716,32.8,-117.05
13072,38.57,-121.31
3883,34.22,-118.52
11304,33.77,-117.94
8122,33.79,-118.19
17046,37.48,-122.26
18330,37.45,-122.14
12992,38.69,-121.26
977,37.64,-121.88
4014,34.15,-118.57
1152,39.6,-121.54
7840,33.91,-118.17
8599,33.87,-118.36
340,37.75,-122.18
7249,33.99,-118.12
15555,33.12,-117.08
17785,37.37,-121.84
5909,34.29,-118.43
20046,36.06,-119.01
4903,34.01,-118.25
20138,34.4,-119.05
18948,38.29,-121.98
9765,36.43,-121.62
9239,36.97,-119.85
9110,34.6,-118.12
7770,33.91,-118.09
4654,34.05,-118.33
14391,32.74,-117.24
14931,32.65,-116.97
12196,33.55,-117.43
1720,37.99,-122.33
7175,34.05,-118.19
4716,34.06,-118.38
20431,34.21,-118.8
6850,34.07,-118.15
1298,38.01,-121.82
19879,36.35,-119.28
14352,32.75,-117.22
1246,39.25,-122.08
9456,39.88,-123.71
10424,33.45,-117.63
18043,37.21,-121.95
4999,33.99,-118.28
19739,40.32,-122.23
18610,37.11,-122.02
8613,33.87,-118.37
7512,33.9,-118.25
10048,39.17,-120.93
12486,38.57,-121.48
11481,33.72,-118.04
17680,37.32,-121.84
4218,34.11,-118.28
11311,33.78,-117.96
15004,32.75,-117.05
10739,33.57,-117.92
19696,39.11,-121.62
11421,33.7,-117.98
20104,37.97,-120.33
5785,34.16,-118.25
14969,32.75,-117.01
3442,34.25,-118.4
11916,33.95,-117.4
16969,37.54,-122.31
6376,34.15,-118.03
4026,34.17,-118.54
5323,34.05,-118.44
6990,33.97,-118.04
19808,36.54,-119.12
16561,37.74,-121.4
11697,33.89,-117.99
2053,36.68,-119.73
12221,33.71,-117.02
16006,37.74,-122.46
7043,33.94,-118.08
12315,33.51,-116.42
16703,35.06,-120.61
11699,33.89,-117.97
8985,33.98,-118.44
12279,33.94,-116.96
1129,39.77,-121.62
12802,38.61,-121.44
6461,34.1,-118.06
1923,38.83,-120.79
15232,33.02,-117.21
13843,34.54,-117.32
10855,33.68,-117.89
18113,37.31,-122.02
614,37.74,-122.15
4644,34.06,-118.31
1154,39.52,-121.49
6999,33.96,-118.04
9884,36.69,-121.8
16402,37.97,-121.2
1072,39.74,-121.83
5490,33.98,-118.46
13676,34.06,-117.25
16177,37.71,-122.38
8059,33.85,-118.2
12078,33.84,-117.52
6002,34.08,-117.76
7157,34.04,-118.16
1395,37.98,-122.07
16521,37.8,-121.21
10823,33.65,-117.92
14579,32.82,-117.19
46,37.83,-122.26
12907,38.6,-121.33
17027,37.51,-122.29
8603,33.88,-118.38
5783,34.15,-118.24
9043,34.68,-118.12
2268,36.79,-119.81
959,37.7,-121.93
15402,33.22,-117.22
4952,34.02,-118.31
18727,40.56,-122.36
17306,34.38,-119.55
3205,36.35,-119.62
14319,32.7,-117.14
15075,32.8,-117.0
19497,37.66,-121.0
15247,32.99,-117.26
7653,33.83,-118.27
5933,34.13,-117.82
10188,33.87,-117.96
10874,33.72,-117.89
3568,34.23,-118.58
11957,33.92,-117.39
4611,34.06,-118.29
15215,33.0,-117.1
19006,38.32,-121.98
5562,33.91,-118.28
5718,34.21,-118.24
10660,33.66,-117.8
17098,37.46,-122.25
3982,34.19,-118.63
3129,35.13,-117.95
9112,34.6,-118.16
17961,37.31,-121.98
15930,37.73,-122.43
15237,32.95,-117.26
20040,36.07,-118.99
17231,34.43,-119.7
15894,37.73,-122.39
15361,33.34,-117.24
1782,37.94,-122.36
16511,37.76,-121.25
18071,37.28,-122.01
2565,40.78,-124.15
6613,34.18,-118.13
16780,37.67,-122.48
5668,33.72,-118.3
16552,37.84,-121.23
18752,40.63,-122.42
309,37.77,-122.18
10515,33.53,-117.7
12278,33.89,-117.03
13049,38.59,-121.32
14574,32.82,-117.22
15461,33.17,-117.24
15583,33.16,-116.68
12420,33.7,-116.2
995,37.71,-121.75
5119,33.96,-118.29
2999,35.3,-119.05
18497,36.99,-121.54
9005,34.12,-118.58
6589,34.2,-118.2
10936,33.74,-117.9
19711,39.16,-121.65
2426,36.62,-119.5
14140,32.75,-117.08
17237,34.43,-119.66
15943,37.72,-122.43
3739,34.18,-118.39
2846,35.41,-118.96
8256,33.77,-118.17
3420,34.28,-118.42
9367,37.94,-122.53
18053,37.25,-121.99
18174,37.36,-122.01
9201,37.38,-119.72
20566,38.65,-121.84
2796,36.64,-118.05
16495,37.8,-120.99
14054,32.75,-117.13
7659,33.84,-118.22
5486,33.98,-118.46
15037,32.77,-116.98
15068,32.78,-116.97
10924,33.73,-117.88
11397,33.72,-117.97
2338,36.83,-119.68
15754,37.77,-122.45
17479,34.41,-119.86
9314,37.97,-122.51
16486,38.14,-121.05
3432,34.26,-118.43
18675,36.96,-121.88
10590,33.69,-117.78
13475,34.09,-117.4
14823,32.67,-117.11
18529,36.98,-122.03
18230,37.4,-122.09
660,37.7,-122.15
12312,33.61,-116.48
15406,33.23,-117.23
5700,34.23,-118.25
17543,37.35,-121.88
14040,32.75,-117.14
17432,34.65,-120.45
1955,38.76,-120.76
16064,37.74,-122.48
7762,33.91,-118.1
7217,34.03,-118.16
18796,40.89,-122.31
3652,34.22,-118.44
8972,34.01,-118.41
15843,37.74,-122.42
3035,35.41,-119.19
19092,38.24,-122.62
16418,37.87,-121.27
316,37.75,-122.2
1699,37.96,-122.28
10398,33.51,-117.64
9382,37.91,-122.45
19216,38.48,-122.68
4257,34.1,-118.35
15462,33.17,-117.22
17861,37.45,-121.9
11139,33.85,-117.96
19559,37.6,-120.98
15395,33.23,-117.11
18819,39.63,-120.73
8307,33.71,-118.14
2376,36.69,-119.55
15087,32.82,-116.93
5792,34.14,-118.24
14213,32.69,-117.05
2421,36.58,-119.45
1005,37.7,-121.76
219,37.79,-122.21
2925,35.36,-119.01
14884,32.63,-117.07
16272,37.94,-121.24
811,37.62,-122.04
13108,38.41,-121.38
3836,34.19,-118.44
16908,37.58,-122.37
4916,34.0,-118.27
3946,34.22,-118.62
17096,37.46,-122.23
16435,38.09,-121.26
11339,33.76,-117.93
10173,33.86,-117.98
1878,38.93,-119.96
10889,33.7,-117.9
4223,34.12,-118.27
13057,38.61,-121.29
961,37.68,-121.91
5524,33.98,-118.37
18789,40.39,-122.37
12233,33.74,-116.95
15983,37.76,-122.47
16054,37.76,-122.48
6291,34.01,-117.88
19866,36.33,-119.32
18629,37.1,-121.9
20580,38.76,-121.77
4815,34.04,-118.29
15923,37.72,-122.43
12966,38.7,-121.32
9939,38.22,-122.28
19138,38.32,-122.69
9355,37.96,-122.64
15990,37.75,-122.47
5239,33.93,-118.23
18932,38.26,-122.13
16680,35.13,-120.59
9430,38.28,-122.9
15342,33.22,-117.37
8532,33.89,-118.35
7029,33.96,-118.1
20004,36.14,-119.19
8413,33.94,-118.35
14622,32.78,-117.16
10440,33.44,-117.59
8977,34.01,-118.42
4965,34.0,-118.29
17189,37.32,-122.27
18546,36.96,-122.03
19509,37.64,-121.02
10169,33.9,-117.94
12671,38.49,-121.42
973,37.66,-121.88
9111,34.59,-118.15
2233,36.86,-119.78
15582,33.33,-116.74
7845,33.9,-118.18
7771,33.92,-118.09
18412,37.26,-121.8
5230,33.93,-118.24
10011,39.15,-121.1
13356,34.03,-117.6
1676,38.04,-122.26
18487,37.01,-121.58
12382,33.73,-116.38
15608,32.75,-116.87
13082,38.57,-121.37
15897,37.72,-122.39
5187,33.93,-118.27
6491,34.08,-118.0
19823,36.52,-119.35
13714,34.1,-117.12
14877,32.63,-117.09
20337,34.24,-119.03
12873,38.67,-121.36
16620,35.42,-120.94
13025,38.68,-121.2
18857,41.2,-122.27
15939,37.73,-122.41
16972,37.56,-122.31
15350,33.26,-117.3
1130,39.76,-121.65
5877,34.16,-118.35
19501,37.66,-121.03
9026,34.07,-118.86
4370,34.11,-118.28
5859,34.18,-118.33
15693,37.79,-122.44
4923,34.0,-118.25
17100,37.45,-122.26
13546,34.12,-117.3
19709,39.18,-121.63
1200,39.36,-121.7
1867,38.95,-119.95
16948,37.53,-122.34
2545,40.78,-124.17
19740,40.09,-122.38
1504,37.94,-122.03
8737,33.82,-118.31
3646,34.23,-118.45
19738,40.32,-122.34
5406,34.03,-118.44
7446,33.93,-118.16
2311,36.87,-119.75
16290,37.98,-121.24
9567,37.35,-120.61
10151,33.9,-117.92
8677,33.88,-118.32
2260,36.78,-119.84
18048,37.25,-121.97
4657,34.05,-118.32
8085,33.81,-118.2
12850,38.69,-121.37
2900,35.37,-119.01
16937,37.56,-122.32
3975,34.2,-118.62
7652,33.83,-118.27
4603,34.07,-118.32
15658,37.79,-122.42
17172,37.38,-122.26
2094,36.76,-119.76
19977,35.82,-118.7
5185,33.94,-118.26
14041,32.75,-117.14
2492,36.59,-120.18
7768,33.91,-118.09
8772,33.8,-118.34
20377,34.14,-118.85
1455,37.95,-121.96
2354,36.79,-119.69
13369,34.13,-117.57
2327,36.81,-119.71
11170,33.82,-117.98
20162,34.39,-119.34
9761,36.49,-121.74
17363,34.95,-120.42
9548,37.4,-120.86
7072,33.94,-118.02
11899,33.95,-117.35
4489,34.05,-118.19
16674,35.2,-120.66
18994,38.43,-121.95
17931,37.35,-121.95
3969,34.2,-118.58
15377,33.37,-117.24
5374,34.04,-118.38
13877,34.43,-117.31
20368,34.18,-118.91
2247,36.82,-119.78
12456,33.62,-114.6
16891,37.59,-122.37
19943,36.22,-119.36
9545,37.38,-120.73
4395,34.08,-118.28
12184,33.69,-117.39
19825,36.55,-119.43
13712,34.07,-117.22
3323,38.97,-122.92
15077,32.81,-116.99
1885,38.93,-119.98
7480,33.94,-118.22
6938,33.99,-118.09
6667,34.17,-118.1
15233,33.01,-117.23
20031,36.07,-119.04
13810,34.89,-117.0
18655,36.98,-121.97
574,37.77,-122.27
10998,33.76,-117.8
19418,37.67,-121.09
7782,33.91,-118.06
17767,37.35,-121.84
6247,34.05,-117.97
11681,33.84,-118.0
15026,32.77,-117.01
1913,39.01,-120.06
10066,39.39,-120.74
8431,33.93,-118.36
19695,39.12,-121.63
17846,37.41,-121.87
11197,33.84,-117.93
1643,37.95,-121.83
9007,34.09,-118.6
1707,37.94,-122.31
4138,34.12,-118.17
14353,32.75,-117.22
6204,34.06,-117.87
4349,34.11,-118.38
7264,33.99,-118.22
7436,33.94,-118.19
11013,33.77,-117.83
18575,36.91,-121.77
7238,34.01,-118.13
8805,33.76,-118.34
16654,35.27,-120.65
7991,33.86,-118.17
16821,37.66,-122.53
2737,32.78,-115.56
4793,34.02,-118.34
2020,36.7,-119.8
17840,37.44,-121.89
2391,36.89,-119.33
10953,33.75,-117.87
18351,37.41,-122.18
9370,37.92,-122.52
3847,34.18,-118.45
19867,36.34,-119.34
11171,33.82,-117.98
3319,39.0,-122.85
13201,34.06,-117.7
20273,34.17,-119.23
4341,34.08,-118.3
4827,34.03,-118.32
15147,32.87,-116.94
4971,34.01,-118.28
16405,38.02,-121.2
3210,36.32,-119.63
2799,36.4,-117.02
19455,37.66,-120.95
6929,34.01,-118.08
2362,36.83,-119.58
4002,34.18,-118.66
5855,34.19,-118.33
13801,34.37,-117.63
6218,34.07,-117.92
15578,33.03,-116.9
1126,39.77,-121.6
865,37.58,-122.04
3271,39.07,-122.91
6655,34.16,-118.13
6848,34.06,-118.14
3376,34.25,-118.28
130,37.84,-122.21
8571,33.9,-118.4
5693,34.23,-118.25
14030,32.75,-117.15
17359,34.88,-120.41
12867,38.68,-121.35
138,37.82,-122.2
5559,33.96,-118.45
14502,32.87,-117.23
6917,33.95,-118.01
19725,38.96,-121.62
1088,39.7,-121.81
2307,36.83,-119.76
15623,37.8,-122.41
9679,37.64,-118.98
8835,34.09,-118.37
15104,32.85,-116.98
20078,38.03,-120.39
6546,34.05,-118.03
18235,37.4,-122.1
5903,34.3,-118.43
6627,34.17,-118.14
3715,34.19,-118.41
6891,34.05,-118.1
10786,33.63,-117.91
2668,33.19,-115.46
20241,34.27,-119.24
20584,38.65,-121.95
9745,36.67,-121.7
6575,34.22,-118.18
5545,33.97,-118.4
5062,33.99,-118.28
19791,40.79,-123.48
7819,33.9,-118.11
15832,37.75,-122.43
14559,32.83,-117.22
16857,37.62,-122.4
16236,37.97,-121.29
9037,34.71,-117.96
10601,33.67,-117.81
7002,33.97,-118.04
19428,37.7,-121.01
2168,36.79,-119.87
755,37.67,-122.04
13038,38.67,-121.16
17161,37.38,-122.21
8558,33.93,-118.41
2549,40.79,-124.17
11745,38.77,-121.14
1755,37.94,-122.32
19482,37.66,-120.98
14683,32.82,-117.08
7704,33.96,-118.14
16564,37.75,-121.52
677,37.69,-122.16
14945,32.74,-116.98
2746,32.78,-115.57
19419,37.61,-121.09
12482,38.58,-121.5
16523,37.8,-121.2
5598,33.8,-118.27
9956,38.41,-122.21
10929,33.74,-117.9
465,37.86,-122.28
12232,33.74,-116.93
4720,34.05,-118.37
11618,33.79,-118.05
18024,37.25,-121.93
17217,34.43,-119.7
9514,39.13,-123.21
5782,34.15,-118.24
7962,33.87,-118.19
129,37.84,-122.2
18370,37.13,-121.93
4505,34.05,-118.2
4360,34.09,-118.37
7508,33.91,-118.27
18761,40.63,-122.23
10618,33.68,-117.82
16936,37.56,-122.32
420,37.89,-122.26
12008,33.93,-117.55
11511,33.73,-118.11
3650,34.21,-118.44
8668,33.82,-118.39
11908,33.97,-117.4
13569,34.14,-117.28
17614,37.29,-121.92
17604,37.3,-121.89
2325,36.82,-119.71
9321,37.97,-122.53
9624,37.29,-120.31
17496,34.43,-119.8
5847,34.18,-118.3
15200,32.9,-117.11
13127,38.28,-121.31
16421,37.87,-121.29
13693,34.12,-117.23
15932,37.73,-122.4
441,37.87,-122.3
13000,38.67,-121.26
9047,34.71,-118.09
9085,34.67,-118.17
2383,36.63,-119.43
2750,32.69,-115.59
5396,34.04,-118.37
12087,33.88,-117.36
19932,36.3,-119.33
15445,33.19,-117.25
10117,33.93,-117.93
4639,34.06,-118.3
7190,34.05,-118.17
18150,37.34,-122.04
13989,34.94,-117.19
16982,37.56,-122.3
15229,33.06,-117.16
2524,39.55,-122.18
16019,37.73,-122.47
6449,34.12,-118.04
5175,33.95,-118.27
1789,37.93,-122.36
19674,37.51,-120.83
19429,37.67,-121.06
7471,33.94,-118.21
16199,37.95,-121.27
3489,34.28,-118.45
5900,34.17,-118.31
20211,34.28,-119.23
17567,37.31,-121.91
5148,33.97,-118.27
10276,33.85,-117.88
5005,34.01,-118.32
6294,34.01,-117.9
4390,34.07,-118.26
14763,32.59,-117.1
5330,34.05,-118.45
655,37.71,-122.14
6921,34.01,-118.03
7517,33.9,-118.25
2580,40.8,-124.02
11744,38.74,-121.16
15636,37.8,-122.41
16638,35.6,-121.1
1897,38.91,-120.01
17158,37.42,-122.21
19427,37.71,-121.0
4605,34.07,-118.33
8541,33.88,-118.36
14940,32.63,-117.03
12200,33.61,-117.21
6448,34.13,-118.04
359,37.76,-122.14
10615,33.67,-117.8
15492,33.13,-117.21
8396,33.95,-118.37
13747,34.07,-117.14
18255,37.38,-122.09
16027,37.73,-122.45
13187,34.08,-117.7
3374,34.26,-118.3
4440,34.08,-118.21
17481,34.45,-119.81
11408,33.71,-117.95
3628,34.24,-118.44
6656,34.15,-118.13
6784,34.11,-118.17
5317,34.06,-118.43
10632,33.7,-117.78
7123,33.91,-118.03
8704,33.84,-118.33
7087,33.93,-118.01
16842,37.63,-122.45
15296,33.15,-117.34
3497,34.27,-118.48
1959,38.72,-120.78
6338,33.96,-117.88
20565,38.65,-121.7
11980,33.98,-117.49
6883,34.06,-118.09
7655,33.82,-118.27
18937,38.17,-122.18
19587,37.61,-120.8
2298,36.81,-119.77
10692,33.62,-117.72
1415,37.94,-122.09
7763,33.91,-118.1
3539,34.25,-118.52
8336,33.94,-118.31
1363,38.02,-122.14
9874,36.62,-121.83
18310,37.42,-122.12
12808,38.63,-121.47
6312,34.02,-117.98
2529,39.51,-122.22
18653,36.96,-121.98
15278,33.07,-117.31
1432,37.99,-122.02
5294,34.07,-118.44
13362,34.02,-117.61
13813,34.89,-117.04
2505,36.84,-120.44
14880,32.64,-117.07
2958,35.35,-119.03
19664,37.49,-120.82
6127,34.1,-117.94
15382,33.39,-117.14
2526,39.53,-122.19
16810,37.65,-122.41
18320,37.45,-122.13
9119,34.56,-118.12
6881,34.07,-118.09
15862,37.75,-122.4
9439,37.34,-120.07
14370,32.72,-117.23
20268,34.19,-119.18
17659,37.28,-121.88
5057,34.02,-118.35
12189,33.67,-117.33
1615,37.87,-122.11
13518,34.09,-117.35
13397,34.06,-117.53
5840,34.19,-118.32
12113,33.95,-117.24
11222,33.8,-117.9
11778,38.76,-121.29
10342,33.8,-117.69
4385,34.08,-118.26
5457,34.0,-118.47
11734,38.91,-121.06
8882,34.04,-118.51
4235,34.11,-118.31
11321,33.77,-117.98
18461,37.26,-121.76
9881,36.68,-121.8
6251,34.04,-117.97
2459,36.52,-119.73
7885,33.87,-118.14
8967,34.0,-118.4
16383,38.01,-121.29
4692,34.07,-118.36
10071,39.32,-120.17
8554,33.92,-118.39
20272,34.19,-119.23
1986,36.73,-119.81
14180,32.72,-117.06
16848,37.61,-122.42
9115,34.64,-118.21
7540,33.91,-118.22
10056,39.26,-121.0
16081,37.74,-122.49
11844,40.02,-120.92
8066,33.83,-118.17
2757,32.67,-115.5
12667,38.48,-121.43
3106,35.63,-117.69
2458,36.52,-119.59
17666,37.32,-121.87
18271,37.36,-122.09
2499,36.78,-120.39
13953,34.21,-117.12
2952,35.34,-119.01
11188,33.83,-117.93
1426,38.0,-122.03
20278,34.19,-119.2
17182,37.53,-122.51
13392,34.07,-117.57
15926,37.73,-122.44
17933,37.35,-121.94
11674,33.86,-117.99
12753,38.61,-121.37
8542,33.88,-118.36
20039,36.06,-118.97
8868,34.06,-118.4
9126,34.58,-118.06
15490,33.14,-117.19
19585,37.59,-120.69
182,37.8,-122.23
12019,33.95,-117.51
19066,38.29,-122.46
19921,36.32,-119.34
2484,36.15,-120.38
19861,36.34,-119.3
8899,34.02,-118.49
6502,34.08,-118.05
16578,37.74,-121.43
14071,32.76,-117.12
18976,38.25,-122.03
11163,33.83,-118.0
3510,34.25,-118.46
4032,34.17,-118.54
436,37.88,-122.3
14132,32.76,-117.07
8639,33.87,-118.43
18282,37.34,-122.08
4175,34.09,-118.21
10162,33.88,-117.96
3251,36.02,-119.8
13236,34.14,-117.65
3104,35.63,-117.67
19362,38.7,-123.49
2702,32.85,-115.57
11092,33.81,-117.87
13907,34.1,-116.43
3159,35.27,-118.83
9576,37.2,-120.64
8836,34.08,-118.37
17637,37.27,-121.91
7739,33.94,-118.15
9102,34.53,-117.9
10375,33.65,-117.63
6046,34.04,-117.73
6075,34.08,-117.87
5259,34.11,-118.51
17579,37.3,-121.93
15878,37.75,-122.41
326,37.73,-122.19
4876,34.03,-118.28
19459,37.66,-120.94
8562,33.92,-118.41
16841,37.62,-122.45
1938,38.68,-120.98
6302,34.03,-117.98
8753,33.82,-118.36
17952,37.34,-121.96
8700,33.87,-118.35
7511,33.87,-118.27
6194,34.08,-117.9
18849,41.41,-122.39
18687,37.03,-121.79
10157,33.91,-117.97
12454,33.61,-114.59
7773,33.91,-118.08
5471,33.97,-118.5
6067,34.02,-117.86
8366,33.97,-118.35
1842,37.91,-122.29
3660,34.22,-118.4
523,37.77,-122.24
8083,33.82,-118.2
12121,33.92,-117.28
14351,32.75,-117.21
15792,37.77,-122.42
9413,37.87,-122.5
6649,34.16,-118.13
4907,34.01,-118.27
17487,34.43,-119.82
12910,38.63,-121.32
5372,34.04,-118.38
151,37.81,-122.22
8770,33.79,-118.34
11518,33.72,-118.06
6417,34.15,-117.99
15991,37.75,-122.47
6,37.84,-122.25
5346,34.04,-118.43
4321,34.08,-118.35
9598,37.31,-120.48
13651,34.05,-117.31
4539,34.02,-118.2
13058,38.61,-121.27
17066,37.48,-122.22
2493,36.61,-120.19
19121,38.24,-122.64
14257,32.7,-117.11
15697,37.79,-122.45
13,37.84,-122.26
5265,34.05,-118.54
10741,33.61,-117.92
15321,33.21,-117.34
19785,40.75,-122.79
4555,34.06,-118.24
5251,34.08,-118.46
14714,32.8,-117.05
13422,34.04,-117.46
5412,34.01,-118.44
7258,34.01,-118.16
8594,33.88,-118.37
13239,34.13,-117.66
541,37.77,-122.28
4354,34.1,-118.39
10990,33.74,-117.81
20289,34.17,-119.17
834,37.6,-122.02
12803,38.6,-121.45
19271,38.44,-122.82
5502,33.98,-118.43
18836,41.73,-122.64
5264,34.09,-118.57
582,37.72,-122.08
6284,34.03,-117.93
7483,33.93,-118.22
15840,37.75,-122.43
12281,33.97,-116.86
6256,34.03,-117.95
16361,38.01,-121.3
1378,38.02,-122.1
1423,38.0,-122.05
13481,34.1,-117.37
11551,33.75,-117.98
12905,38.61,-121.33
5777,34.16,-118.26
18559,36.96,-122.06
5467,33.99,-118.47
20421,34.17,-118.83
19593,37.6,-120.87
15940,37.72,-122.41
12261,33.78,-116.97
10072,39.33,-120.17
7901,33.87,-118.04
19388,37.76,-120.87
19974,36.13,-118.82
20099,37.96,-120.24
14315,32.7,-117.14
1350,38.03,-121.95
8496,33.89,-118.3
4474,34.08,-118.16
16449,38.14,-121.27
12483,38.57,-121.5
17378,34.97,-120.42
18603,37.15,-122.08
19080,38.32,-122.48
11243,33.81,-118.0
19181,38.42,-122.61
12049,33.88,-117.56
8906,34.03,-118.48
13449,34.08,-117.4
9955,38.35,-122.18
10091,33.93,-117.97
18481,37.06,-121.61
2249,36.81,-119.81
9134,34.51,-118.07
1250,39.34,-122.05
4101,34.14,-118.38
9278,38.11,-122.6
6217,34.07,-117.92
6001,34.09,-117.75
19032,38.36,-122.01
12331,33.96,-116.48
11502,33.71,-118.04
20120,37.88,-120.41
3818,34.2,-118.5
17205,34.43,-119.72
8518,33.89,-118.32
730,37.68,-122.13
11867,40.23,-121.06
14729,32.8,-117.02
14909,32.62,-117.04
18035,37.24,-121.92
11034,33.78,-117.82
1650,37.95,-121.96
9245,36.97,-120.05
17126,37.46,-122.13
4918,34.0,-118.26
19325,38.53,-122.94
17226,34.45,-119.73
13496,34.16,-117.34
4191,34.12,-118.22
3253,36.01,-120.12
14196,32.71,-117.03
8544,33.88,-118.36
17036,37.5,-122.25
17152,37.43,-122.2
9466,39.44,-123.8
181,37.8,-122.23
11628,33.8,-118.07
929,37.55,-122.03
14860,32.64,-117.08
20336,34.23,-118.96
9238,36.94,-119.9
562,37.75,-122.23
20445,34.33,-118.83
10509,33.55,-117.69
17689,37.28,-121.84
